,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,form_assignment,url,stimulus,button_pressed,type,condition,topic,speaker,form,responses,question_order,response,already_heard_by_speaker,Gender,Native_Speaker,Music_Ability,Age,Mobile
118,,360.66499998560175,html-button-response,118,432076,0.0-9.0-8.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,25.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
119,,,audio-button-response,119,433428,0.0-9.0-9.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/25_request_piano.wav,,,request,piano,25.0,conventional,,,,No,Prefer not to say,No,7,123213,No
120,,698.3750000072177,html-button-response,120,434383,0.0-9.0-9.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,25.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
121,,,audio-button-response,121,436192,0.0-9.0-10.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/25_request_window.wav,,,request,window,25.0,conventional,,,,No,Prefer not to say,No,7,123213,No
122,,350.68000000319444,html-button-response,122,436794,0.0-9.0-10.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,window,25.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
123,,,audio-button-response,123,438502,0.0-9.0-11.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/25_request_Spanish.wav,,,request,Spanish,25.0,conventional,,,,No,Prefer not to say,No,7,123213,No
124,,417.6750000042375,html-button-response,124,439175,0.0-9.0-11.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,25.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
125,,,audio-button-response,125,440470,0.0-10.0-0.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_piano.wav,,,request,piano,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
126,,326.7000000050757,html-button-response,126,441048,0.0-10.0-0.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
127,,,audio-button-response,127,442380,0.0-10.0-1.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_door.wav,,,request,door,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
128,,372.47500001103623,html-button-response,128,443008,0.0-10.0-1.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,door,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
129,,,audio-button-response,129,444760,0.0-10.0-2.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_temp.wav,,,question,temp,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
130,,428.87500001234,html-button-response,130,445445,0.0-10.0-2.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
131,,,audio-button-response,131,447349,0.0-10.0-3.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_box.wav,,,question,box,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
132,,412.09500000695704,html-button-response,132,448019,0.0-10.0-3.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,box,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
133,,,audio-button-response,133,449596,0.0-10.0-4.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_box.wav,,,request,box,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
134,,378.5149999894202,html-button-response,134,450230,0.0-10.0-4.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,box,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
135,,,audio-button-response,135,451767,0.0-10.0-5.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_window.wav,,,question,window,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
136,,468.3749999967403,html-button-response,136,452491,0.0-10.0-5.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,window,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
137,,,audio-button-response,137,454228,0.0-10.0-6.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_door.wav,,,question,door,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
138,,524.0000000048893,html-button-response,138,455008,0.0-10.0-6.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,door,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
139,,,audio-button-response,139,456644,0.0-10.0-7.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_Spanish.wav,,,request,Spanish,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
140,,403.37000001454726,html-button-response,140,457303,0.0-10.0-7.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,7.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
141,,,audio-button-response,141,459366,0.0-10.0-8.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_Spanish.wav,,,question,Spanish,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
142,,385.1849999919068,html-button-response,142,460007,0.0-10.0-8.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,Spanish,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
143,,,audio-button-response,143,461374,0.0-10.0-9.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_window.wav,,,request,window,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
144,,647.4100000050386,html-button-response,144,462278,0.0-10.0-9.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,window,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
145,,,audio-button-response,145,463656,0.0-10.0-10.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_request_temp.wav,,,request,temp,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
146,,547.4749999993946,html-button-response,146,464459,0.0-10.0-10.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,temp,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
147,,,audio-button-response,147,466082,0.0-10.0-11.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/7_question_piano.wav,,,question,piano,7.0,conventional,,,,No,Prefer not to say,No,7,123213,No
148,,557.8850000165403,html-button-response,148,466896,0.0-10.0-11.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,piano,7.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
149,,,audio-button-response,149,468544,0.0-11.0-0.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_door.wav,,,question,door,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
150,,476.38999999617226,html-button-response,150,469276,0.0-11.0-0.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,door,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
151,,,audio-button-response,151,471818,0.0-11.0-1.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_Spanish.wav,,,question,Spanish,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
152,,435.4100000055042,html-button-response,152,472509,0.0-11.0-1.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,Spanish,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
153,,,audio-button-response,153,474779,0.0-11.0-2.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_Spanish.wav,,,request,Spanish,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
154,,410.4649999935645,html-button-response,154,475445,0.0-11.0-2.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
155,,,audio-button-response,155,477106,0.0-11.0-3.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_window.wav,,,question,window,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
156,,543.6049999843817,html-button-response,156,477906,0.0-11.0-3.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,window,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
157,,,audio-button-response,157,479887,0.0-11.0-4.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_door.wav,,,request,door,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
158,,542.6250000018626,html-button-response,158,480686,0.0-11.0-4.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,door,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
159,,,audio-button-response,159,483005,0.0-11.0-5.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_box.wav,,,question,box,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
160,,545.2000000223052,html-button-response,160,483806,0.0-11.0-5.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,box,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
161,,,audio-button-response,161,485559,0.0-11.0-6.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_piano.wav,,,question,piano,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
162,,633.639999985462,html-button-response,162,486448,0.0-11.0-6.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,piano,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
163,,,audio-button-response,163,488107,0.0-11.0-7.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_window.wav,,,request,window,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
164,,451.1150000034832,html-button-response,164,488814,0.0-11.0-7.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,window,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
165,,,audio-button-response,165,490551,0.0-11.0-8.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_temp.wav,,,request,temp,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
166,,436.35500001255417,html-button-response,166,491242,0.0-11.0-8.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,temp,2.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
167,,,audio-button-response,167,493192,0.0-11.0-9.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_piano.wav,,,request,piano,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
168,,372.929999983171,html-button-response,168,493821,0.0-11.0-9.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
169,,,audio-button-response,169,495793,0.0-11.0-10.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_request_box.wav,,,request,box,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
170,,450.20500000100577,html-button-response,170,496499,0.0-11.0-10.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,box,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
171,,,audio-button-response,171,498342,0.0-11.0-11.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/2_question_temp.wav,,,question,temp,2.0,conventional,,,,No,Prefer not to say,No,7,123213,No
172,,441.98999999207433,html-button-response,172,499039,0.0-11.0-11.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,2.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
173,,,audio-button-response,173,500803,0.0-12.0-0.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_window.wav,,,request,window,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
174,,430.9899999934714,html-button-response,174,501490,0.0-12.0-0.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,window,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
175,,,audio-button-response,175,503392,0.0-12.0-1.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_temp.wav,,,request,temp,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
176,,430.2999999781605,html-button-response,176,504078,0.0-12.0-1.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,temp,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
177,,,audio-button-response,177,505912,0.0-12.0-2.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_piano.wav,,,request,piano,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
178,,476.06499999528745,html-button-response,178,506643,0.0-12.0-2.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
179,,,audio-button-response,179,508919,0.0-12.0-3.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_window.wav,,,question,window,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
180,,555.835000006482,html-button-response,180,509731,0.0-12.0-3.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,window,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
181,,,audio-button-response,181,511270,0.0-12.0-4.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_door.wav,,,request,door,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
182,,419.60999998264015,html-button-response,182,511945,0.0-12.0-4.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,door,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
183,,,audio-button-response,183,513487,0.0-12.0-5.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_box.wav,,,request,box,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
184,,376.445000001695,html-button-response,184,514120,0.0-12.0-5.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,box,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
185,,,audio-button-response,185,515920,0.0-12.0-6.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_request_Spanish.wav,,,request,Spanish,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
186,,444.2700000072364,html-button-response,186,516620,0.0-12.0-6.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,19.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
187,,,audio-button-response,187,518799,0.0-12.0-7.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_temp.wav,,,question,temp,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
188,,460.8200000075158,html-button-response,188,519516,0.0-12.0-7.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
189,,,audio-button-response,189,521539,0.0-12.0-8.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_piano.wav,,,question,piano,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
190,,428.0950000102166,html-button-response,190,522223,0.0-12.0-8.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,piano,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
191,,,audio-button-response,191,524268,0.0-12.0-9.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_Spanish.wav,,,question,Spanish,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
192,,399.0150000026915,html-button-response,192,524923,0.0-12.0-9.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,Spanish,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
193,,,audio-button-response,193,527118,0.0-12.0-10.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_door.wav,,,question,door,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
194,,393.37500001420267,html-button-response,194,527767,0.0-12.0-10.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,door,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
195,,,audio-button-response,195,530293,0.0-12.0-11.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/19_question_box.wav,,,question,box,19.0,conventional,,,,No,Prefer not to say,No,7,123213,No
196,,430.8550000132527,html-button-response,196,530980,0.0-12.0-11.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,box,19.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
197,,,audio-button-response,197,533057,0.0-13.0-0.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_temp.wav,,,request,temp,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
198,,415.32000000006514,html-button-response,198,533728,0.0-13.0-0.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,temp,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
199,,,audio-button-response,199,535199,0.0-13.0-1.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_piano.wav,,,question,piano,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
200,,804.6200000098906,html-button-response,200,536259,0.0-13.0-1.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,piano,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
201,,,audio-button-response,201,538066,0.0-13.0-2.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_piano.wav,,,request,piano,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
202,,595.9350000193807,html-button-response,202,538918,0.0-13.0-2.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
203,,,audio-button-response,203,540574,0.0-13.0-3.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_box.wav,,,request,box,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
204,,492.8099999960977,html-button-response,204,541323,0.0-13.0-3.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,box,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
205,,,audio-button-response,205,543146,0.0-13.0-4.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_door.wav,,,request,door,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
206,,532.664999976987,html-button-response,206,543934,0.0-13.0-4.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,door,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
207,,,audio-button-response,207,545660,0.0-13.0-5.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_Spanish.wav,,,request,Spanish,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
208,,502.8549999988172,html-button-response,208,546418,0.0-13.0-5.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
209,,,audio-button-response,209,548051,0.0-13.0-6.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_Spanish.wav,,,question,Spanish,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
210,,525.0450000166893,html-button-response,210,548832,0.0-13.0-6.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,Spanish,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
211,,,audio-button-response,211,550536,0.0-13.0-7.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_temp.wav,,,question,temp,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
212,,627.4499999999534,html-button-response,212,551419,0.0-13.0-7.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
213,,,audio-button-response,213,552870,0.0-13.0-8.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_door.wav,,,question,door,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
214,,628.6300000210757,html-button-response,214,553754,0.0-13.0-8.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,door,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
215,,,audio-button-response,215,555563,0.0-13.0-9.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_request_window.wav,,,request,window,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
216,,652.2249999979978,html-button-response,216,556468,0.0-13.0-9.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,window,21.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
217,,,audio-button-response,217,558054,0.0-13.0-10.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_window.wav,,,question,window,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
218,,626.7200000002049,html-button-response,218,558936,0.0-13.0-10.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,window,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
219,,,audio-button-response,219,560573,0.0-13.0-11.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/21_question_box.wav,,,question,box,21.0,conventional,,,,No,Prefer not to say,No,7,123213,No
220,,572.939999983646,html-button-response,220,561402,0.0-13.0-11.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,box,21.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
221,,,audio-button-response,221,563104,0.0-14.0-0.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_question_door.wav,,,question,door,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
222,,366.9949999894016,html-button-response,222,563727,0.0-14.0-0.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,door,8.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
223,,,audio-button-response,223,565560,0.0-14.0-1.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_question_temp.wav,,,question,temp,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
224,,411.28999998909416,html-button-response,224,566227,0.0-14.0-1.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,temp,8.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
225,,,audio-button-response,225,568189,0.0-14.0-2.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_request_Spanish.wav,,,request,Spanish,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
226,,490.91999998199753,html-button-response,226,568934,0.0-14.0-2.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,Spanish,8.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
227,,,audio-button-response,227,570732,0.0-14.0-3.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_question_window.wav,,,question,window,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
228,,463.4049999876879,html-button-response,228,571451,0.0-14.0-3.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,window,8.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
229,,,audio-button-response,229,573408,0.0-14.0-4.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_question_Spanish.wav,,,question,Spanish,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
230,,298.44499999308033,html-button-response,230,573959,0.0-14.0-4.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,Spanish,8.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
231,,,audio-button-response,231,575713,0.0-14.0-5.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_request_piano.wav,,,request,piano,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
232,,417.1999999962282,html-button-response,232,576382,0.0-14.0-5.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,piano,8.0,conventional,,,Non-Request,No,Prefer not to say,No,7,123213,No
233,,,audio-button-response,233,578134,0.0-14.0-6.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_question_piano.wav,,,question,piano,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
234,,390.030000009574,html-button-response,234,578775,0.0-14.0-6.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,question,piano,8.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
235,,,audio-button-response,235,580456,0.0-14.0-7.0-0.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,../data/raw/scaled_stimuli/8_request_door.wav,,,request,door,8.0,conventional,,,,No,Prefer not to say,No,7,123213,No
236,,477.27999999187887,html-button-response,236,581189,0.0-14.0-7.0-1.0,u9v7sk4hb1,u9v7sk4hb1,conventional,,,1.0,,request,door,8.0,conventional,,,Non-Request,Yes,Prefer not to say,No,7,123213,No
